timestamp,user,role,device_id,device_trust,country,lat,lon,resource,action,result,mfa,is_anomaly,time_diff_seconds,time_diff_minutes
2025-10-16 21:46:11,user004,employee,device070,trusted,US,37.77,-122.41,finance_app,login,success,False,1,214.0,3.566666666666667
2025-10-16 22:08:55,user004,employee,device056,trusted,DE,52.52,13.4,hr_portal,access,failure,True,1,1364.0,22.733333333333334
2025-10-16 22:31:34,user004,employee,device081,trusted,US,37.77,-122.41,vpn,login,success,True,1,1359.0,22.65
2025-10-16 22:40:50,user004,contractor,device090,trusted,DE,52.52,13.4,hr_portal,login,success,False,1,556.0,9.266666666666667
2025-10-16 22:45:38,user004,employee,device090,trusted,IN,19.07,72.87,dev_repo,access,success,True,1,288.0,4.8
2025-10-16 22:52:55,user004,employee,device079,trusted,UK,51.5,-0.12,email,login,success,False,1,437.0,7.283333333333333
2025-10-16 23:11:16,user004,employee,device094,trusted,SG,1.35,103.82,finance_app,logout,success,True,1,1101.0,18.35
2025-10-16 23:37:29,user004,employee,device036,trusted,SG,1.35,103.82,finance_app,logout,success,True,0,1573.0,26.216666666666665
2025-10-16 23:41:35,user004,employee,device079,trusted,DE,52.52,13.4,hr_portal,login,success,True,1,246.0,4.1
2025-10-16 23:50:40,user004,employee,device091,untrusted,US,37.77,-122.41,email,login,success,False,1,545.0,9.083333333333334
2025-10-17 00:11:04,user004,employee,device059,untrusted,SG,1.35,103.82,hr_portal,login,success,True,1,1224.0,20.4
2025-10-17 00:13:50,user004,contractor,device063,trusted,SG,1.35,103.82,dev_repo,login,success,True,0,166.0,2.7666666666666666
2025-10-17 00:25:31,user004,employee,device091,trusted,UK,51.5,-0.12,vpn,logout,success,False,1,701.0,11.683333333333334
2025-10-17 00:31:02,user004,admin,device086,trusted,SG,1.35,103.82,finance_app,login,success,True,1,331.0,5.516666666666667
2025-10-17 00:48:23,user004,contractor,device015,trusted,US,37.77,-122.41,dev_repo,access,success,True,1,1041.0,17.35
2025-10-17 00:53:19,user004,admin,device049,trusted,UK,51.5,-0.12,vpn,login,success,True,1,296.0,4.933333333333334
2025-10-17 01:00:34,user004,employee,device065,trusted,UK,51.5,-0.12,vpn,login,success,True,0,435.0,7.25
2025-10-17 01:15:28,user004,employee,device077,trusted,SG,1.35,103.82,vpn,logout,success,True,1,894.0,14.9
2025-10-17 01:15:43,user004,contractor,device046,trusted,US,37.77,-122.41,hr_portal,access,success,True,1,15.0,0.25
2025-10-17 01:25:15,user004,employee,device013,untrusted,DE,52.52,13.4,email,logout,success,True,1,572.0,9.533333333333333
2025-10-17 01:41:20,user004,employee,device070,untrusted,IN,19.07,72.87,dev_repo,logout,success,True,1,965.0,16.083333333333332
2025-10-17 01:51:57,user004,contractor,device079,trusted,US,37.77,-122.41,email,access,success,True,1,637.0,10.616666666666667
2025-10-17 01:59:13,user004,employee,device056,trusted,UK,51.5,-0.12,hr_portal,logout,failure,True,1,436.0,7.266666666666667
2025-10-17 03:06:57,user004,admin,device074,trusted,UK,51.5,-0.12,hr_portal,logout,success,True,0,4064.0,67.73333333333333
2025-10-17 03:10:17,user004,contractor,device038,trusted,SG,1.35,103.82,hr_portal,login,success,True,1,200.0,3.3333333333333335
2025-10-17 03:26:06,user004,employee,device073,untrusted,UK,51.5,-0.12,finance_app,login,success,False,1,949.0,15.816666666666666
2025-10-17 03:38:36,user004,employee,device090,trusted,DE,52.52,13.4,dev_repo,logout,success,True,1,750.0,12.5
2025-10-17 03:57:14,user004,contractor,device021,trusted,SG,1.35,103.82,hr_portal,access,success,True,1,1118.0,18.633333333333333
2025-10-17 03:59:38,user004,admin,device010,trusted,SG,1.35,103.82,hr_portal,logout,success,True,0,144.0,2.4
2025-10-17 04:02:43,user004,employee,device052,untrusted,US,37.77,-122.41,vpn,login,success,False,1,185.0,3.0833333333333335
2025-10-17 04:34:14,user004,employee,device006,trusted,IN,19.07,72.87,dev_repo,login,success,True,1,1891.0,31.516666666666666
2025-10-17 04:35:29,user004,contractor,device066,trusted,IN,19.07,72.87,dev_repo,login,success,True,0,75.0,1.25
2025-10-17 05:18:55,user004,employee,device085,trusted,UK,51.5,-0.12,hr_portal,access,success,True,1,2606.0,43.43333333333333
2025-10-17 05:47:17,user004,employee,device092,trusted,DE,52.52,13.4,dev_repo,logout,success,True,1,1702.0,28.366666666666667
2025-10-17 05:58:27,user004,employee,device057,trusted,IN,19.07,72.87,dev_repo,access,success,True,1,670.0,11.166666666666666
2025-10-17 06:09:29,user004,employee,device022,trusted,SG,1.35,103.82,finance_app,access,success,True,1,662.0,11.033333333333333
2025-10-17 06:14:01,user004,employee,device005,trusted,SG,1.35,103.82,email,logout,success,True,0,272.0,4.533333333333333
2025-10-17 06:25:14,user004,employee,device053,trusted,SG,1.35,103.82,finance_app,logout,success,False,0,673.0,11.216666666666667
2025-10-17 06:37:06,user004,employee,device094,trusted,SG,1.35,103.82,email,access,success,True,0,712.0,11.866666666666667
2025-10-17 07:03:10,user004,employee,device097,trusted,US,37.77,-122.41,hr_portal,access,success,True,1,1564.0,26.066666666666666
2025-10-17 07:38:15,user004,admin,device083,trusted,DE,52.52,13.4,email,logout,failure,True,1,2105.0,35.083333333333336
2025-10-17 07:40:34,user004,employee,device017,trusted,SG,1.35,103.82,email,access,success,True,1,139.0,2.316666666666667
2025-10-17 07:48:25,user004,employee,device071,untrusted,SG,1.35,103.82,vpn,access,success,True,0,471.0,7.85
2025-10-17 08:03:08,user004,contractor,device057,trusted,UK,51.5,-0.12,email,access,success,True,1,883.0,14.716666666666667
2025-10-17 08:04:48,user004,employee,device020,trusted,US,37.77,-122.41,finance_app,access,success,True,1,100.0,1.6666666666666667
2025-10-17 08:14:16,user004,employee,device069,trusted,UK,51.5,-0.12,finance_app,logout,success,True,1,568.0,9.466666666666667
2025-10-17 08:18:01,user004,employee,device028,trusted,US,37.77,-122.41,dev_repo,login,success,True,1,225.0,3.75
2025-10-17 09:03:15,user004,employee,device029,untrusted,IN,19.07,72.87,dev_repo,logout,success,False,1,2714.0,45.233333333333334
2025-10-17 09:44:31,user004,contractor,device084,trusted,UK,51.5,-0.12,dev_repo,access,success,True,1,2476.0,41.266666666666666
2025-10-17 09:52:21,user004,employee,device037,trusted,UK,51.5,-0.12,hr_portal,login,success,True,0,470.0,7.833333333333333
2025-10-17 10:07:18,user004,employee,device028,trusted,DE,52.52,13.4,finance_app,login,success,True,1,897.0,14.95
2025-10-17 10:38:04,user004,employee,device065,trusted,SG,1.35,103.82,email,login,success,True,1,1846.0,30.766666666666666
2025-10-17 11:07:01,user004,contractor,device013,untrusted,US,37.77,-122.41,dev_repo,login,success,True,1,1737.0,28.95
2025-10-17 11:13:06,user004,employee,device015,trusted,DE,52.52,13.4,finance_app,login,success,True,1,365.0,6.083333333333333
2025-10-17 11:34:37,user004,employee,device004,trusted,IN,19.07,72.87,vpn,login,failure,True,1,1291.0,21.516666666666666
2025-10-17 11:36:11,user004,employee,device067,trusted,IN,19.07,72.87,hr_portal,access,success,True,0,94.0,1.5666666666666667
2025-10-17 11:48:07,user004,employee,device097,trusted,US,37.77,-122.41,finance_app,access,success,True,1,716.0,11.933333333333334
2025-10-17 11:54:48,user004,employee,device004,trusted,IN,19.07,72.87,hr_portal,logout,failure,True,1,401.0,6.683333333333334
2025-10-17 12:09:42,user004,employee,device012,trusted,DE,52.52,13.4,finance_app,access,success,True,1,894.0,14.9
2025-10-17 12:17:27,user004,employee,device095,trusted,UK,51.5,-0.12,email,login,success,True,1,465.0,7.75
2025-10-17 12:21:02,user004,employee,device087,trusted,US,37.77,-122.41,email,login,success,False,1,215.0,3.5833333333333335
2025-10-10 13:46:46,user005,employee,device051,trusted,DE,52.52,13.4,finance_app,logout,success,False,0,,
2025-10-10 13:55:46,user005,employee,device082,trusted,DE,52.52,13.4,dev_repo,login,success,False,0,540.0,9.0
2025-10-10 14:06:48,user005,employee,device084,trusted,SG,1.35,103.82,hr_portal,login,success,True,1,662.0,11.033333333333333
2025-10-10 14:24:25,user005,employee,device077,trusted,DE,52.52,13.4,finance_app,login,success,True,1,1057.0,17.616666666666667
2025-10-10 14:29:18,user005,employee,device030,trusted,DE,52.52,13.4,email,access,success,True,0,293.0,4.883333333333334
2025-10-10 14:34:58,user005,employee,device020,trusted,UK,51.5,-0.12,email,access,success,True,1,340.0,5.666666666666667
2025-10-10 14:35:49,user005,employee,device023,trusted,DE,52.52,13.4,finance_app,logout,success,False,1,51.0,0.85
2025-10-10 14:41:06,user005,contractor,device050,untrusted,US,37.77,-122.41,hr_portal,logout,success,True,1,317.0,5.283333333333333
2025-10-10 15:07:13,user005,employee,device081,untrusted,US,37.77,-122.41,vpn,logout,success,True,0,1567.0,26.116666666666667
2025-10-10 15:08:07,user005,employee,device079,trusted,US,37.77,-122.41,vpn,login,success,False,0,54.0,0.9
2025-10-10 15:08:58,user005,employee,device100,trusted,DE,52.52,13.4,finance_app,access,success,True,1,51.0,0.85
2025-10-10 15:31:32,user005,contractor,device063,trusted,UK,51.5,-0.12,dev_repo,logout,success,True,1,1354.0,22.566666666666666
2025-10-10 15:34:21,user005,contractor,device007,untrusted,IN,19.07,72.87,hr_portal,logout,success,True,1,169.0,2.816666666666667
2025-10-10 15:49:55,user005,employee,device074,trusted,SG,1.35,103.82,email,login,success,True,1,934.0,15.566666666666666
2025-10-10 16:05:22,user005,contractor,device067,trusted,US,37.77,-122.41,vpn,logout,failure,True,1,927.0,15.45
2025-10-10 16:07:38,user005,employee,device079,trusted,UK,51.5,-0.12,email,access,success,True,1,136.0,2.2666666666666666
2025-10-10 16:30:41,user005,admin,device035,trusted,SG,1.35,103.82,email,logout,success,True,1,1383.0,23.05
2025-10-10 17:43:47,user005,employee,device067,trusted,DE,52.52,13.4,vpn,access,success,True,1,4386.0,73.1
2025-10-10 17:59:12,user005,employee,device082,trusted,US,37.77,-122.41,email,logout,success,True,1,925.0,15.416666666666666
2025-10-10 18:21:14,user005,admin,device016,untrusted,DE,52.52,13.4,email,logout,success,True,1,1322.0,22.033333333333335
2025-10-10 18:25:32,user005,employee,device080,trusted,IN,19.07,72.87,finance_app,access,success,True,1,258.0,4.3
2025-10-10 18:27:02,user005,employee,device079,trusted,US,37.77,-122.41,hr_portal,logout,success,True,1,90.0,1.5
2025-10-10 18:36:03,user005,admin,device068,trusted,DE,52.52,13.4,finance_app,logout,success,True,1,541.0,9.016666666666667
2025-10-10 18:39:20,user005,employee,device027,trusted,DE,52.52,13.4,vpn,login,success,False,0,197.0,3.283333333333333
2025-10-10 18:41:54,user005,employee,device011,trusted,UK,51.5,-0.12,hr_portal,logout,success,True,1,154.0,2.566666666666667
2025-10-10 19:00:47,user005,employee,device028,trusted,SG,1.35,103.82,email,login,success,True,1,1133.0,18.883333333333333
2025-10-10 19:05:16,user005,employee,device022,untrusted,SG,1.35,103.82,finance_app,login,success,True,0,269.0,4.483333333333333
2025-10-10 19:19:23,user005,admin,device021,trusted,IN,19.07,72.87,finance_app,access,success,True,1,847.0,14.116666666666667
2025-10-10 19:31:40,user005,contractor,device073,trusted,SG,1.35,103.82,email,access,success,True,1,737.0,12.283333333333333
2025-10-10 19:48:29,user005,employee,device066,trusted,UK,51.5,-0.12,hr_portal,logout,success,True,1,1009.0,16.816666666666666
2025-10-10 19:51:29,user005,employee,device001,trusted,DE,52.52,13.4,vpn,login,success,True,1,180.0,3.0
2025-10-10 20:23:37,user005,contractor,device089,trusted,US,37.77,-122.41,finance_app,login,success,True,1,1928.0,32.13333333333333
2025-10-10 20:26:16,user005,employee,device095,trusted,DE,52.52,13.4,finance_app,logout,success,True,1,159.0,2.65
2025-10-10 21:14:02,user005,employee,device010,trusted,UK,51.5,-0.12,vpn,access,success,False,1,2866.0,47.766666666666666
2025-10-10 21:30:26,user005,employee,device006,trusted,US,37.77,-122.41,hr_portal,login,success,False,1,984.0,16.4
2025-10-10 21:45:09,user005,contractor,device065,untrusted,IN,19.07,72.87,email,access,success,True,1,883.0,14.716666666666667
2025-10-10 22:18:48,user005,employee,device079,trusted,US,37.77,-122.41,email,login,success,True,1,2019.0,33.65
2025-10-10 23:39:12,user005,employee,device085,trusted,DE,52.52,13.4,dev_repo,access,success,True,1,4824.0,80.4
2025-10-10 23:43:50,user005,employee,device056,trusted,SG,1.35,103.82,finance_app,logout,success,True,1,278.0,4.633333333333334
2025-10-10 23:57:27,user005,employee,device034,trusted,UK,51.5,-0.12,dev_repo,login,success,False,1,817.0,13.616666666666667
2025-10-11 00:04:14,user005,employee,device036,trusted,UK,51.5,-0.12,dev_repo,access,success,True,0,407.0,6.783333333333333
2025-10-11 00:17:48,user005,employee,device071,trusted,US,37.77,-122.41,dev_repo,login,success,True,1,814.0,13.566666666666666
2025-10-11 00:53:17,user005,admin,device064,trusted,UK,51.5,-0.12,finance_app,logout,success,True,1,2129.0,35.483333333333334
2025-10-11 01:32:42,user005,contractor,device061,trusted,US,37.77,-122.41,vpn,access,success,False,1,2365.0,39.416666666666664
2025-10-11 01:37:03,user005,employee,device037,trusted,IN,19.07,72.87,finance_app,access,success,True,1,261.0,4.35
2025-10-11 01:49:33,user005,employee,device019,trusted,UK,51.5,-0.12,hr_portal,login,success,True,1,750.0,12.5
2025-10-11 02:16:49,user005,contractor,device097,trusted,IN,19.07,72.87,hr_portal,access,success,True,1,1636.0,27.266666666666666
2025-10-11 02:49:28,user005,employee,device019,trusted,DE,52.52,13.4,vpn,logout,success,True,1,1959.0,32.65
2025-10-11 02:49:46,user005,employee,device056,trusted,DE,52.52,13.4,vpn,logout,success,False,0,18.0,0.3
2025-10-11 02:56:01,user005,employee,device002,trusted,IN,19.07,72.87,email,access,success,False,1,375.0,6.25
2025-10-11 03:14:02,user005,employee,device031,trusted,IN,19.07,72.87,email,logout,success,True,0,1081.0,18.016666666666666
2025-10-11 03:30:16,user005,employee,device055,untrusted,SG,1.35,103.82,finance_app,login,success,True,1,974.0,16.233333333333334
2025-10-11 03:32:05,user005,employee,device024,trusted,IN,19.07,72.87,finance_app,access,success,True,1,109.0,1.8166666666666667
2025-10-11 03:34:01,user005,contractor,device080,trusted,SG,1.35,103.82,vpn,logout,success,True,1,116.0,1.9333333333333333
2025-10-11 03:35:40,user005,employee,device027,trusted,UK,51.5,-0.12,email,login,success,True,1,99.0,1.65
2025-10-11 03:36:59,user005,contractor,device019,trusted,UK,51.5,-0.12,vpn,access,success,False,0,79.0,1.3166666666666667
2025-10-11 03:42:40,user005,employee,device039,untrusted,US,37.77,-122.41,dev_repo,logout,success,True,1,341.0,5.683333333333334
2025-10-11 04:06:47,user005,employee,device007,trusted,DE,52.52,13.4,finance_app,login,failure,False,1,1447.0,24.116666666666667
2025-10-11 04:39:49,user005,employee,device031,untrusted,DE,52.52,13.4,vpn,logout,success,False,0,1982.0,33.03333333333333
2025-10-11 04:55:09,user005,admin,device018,trusted,DE,52.52,13.4,vpn,login,success,True,0,920.0,15.333333333333334
2025-10-11 05:07:56,user005,admin,device086,untrusted,IN,19.07,72.87,vpn,access,success,True,1,767.0,12.783333333333333
2025-10-11 05:16:36,user005,employee,device041,trusted,IN,19.07,72.87,dev_repo,logout,success,True,0,520.0,8.666666666666666
2025-10-11 06:01:58,user005,employee,device009,trusted,UK,51.5,-0.12,finance_app,logout,success,True,1,2722.0,45.36666666666667
2025-10-11 06:02:27,user005,contractor,device087,trusted,DE,52.52,13.4,hr_portal,logout,success,True,1,29.0,0.48333333333333334
2025-10-11 06:06:57,user005,employee,device061,trusted,UK,51.5,-0.12,hr_portal,logout,success,True,1,270.0,4.5
2025-10-11 06:10:38,user005,employee,device036,trusted,US,37.77,-122.41,finance_app,access,success,True,1,221.0,3.683333333333333
2025-10-11 06:26:00,user005,employee,device017,trusted,US,37.77,-122.41,hr_portal,logout,success,True,0,922.0,15.366666666666667
2025-10-11 06:39:05,user005,contractor,device063,untrusted,UK,51.5,-0.12,vpn,logout,success,True,1,785.0,13.083333333333334
2025-10-11 06:54:01,user005,employee,device050,trusted,SG,1.35,103.82,finance_app,access,success,True,1,896.0,14.933333333333334
2025-10-11 07:12:07,user005,employee,device095,trusted,US,37.77,-122.41,vpn,logout,success,False,1,1086.0,18.1
2025-10-11 07:22:45,user005,employee,device046,trusted,DE,52.52,13.4,email,logout,success,True,1,638.0,10.633333333333333
2025-10-11 07:33:42,user005,employee,device073,trusted,US,37.77,-122.41,vpn,logout,success,True,1,657.0,10.95
2025-10-11 07:37:34,user005,contractor,device002,trusted,UK,51.5,-0.12,finance_app,access,success,True,1,232.0,3.8666666666666667
2025-10-11 07:51:23,user005,employee,device042,trusted,SG,1.35,103.82,dev_repo,access,success,True,1,829.0,13.816666666666666
2025-10-11 08:03:20,user005,employee,device080,trusted,DE,52.52,13.4,vpn,access,success,True,1,717.0,11.95
2025-10-11 08:07:44,user005,employee,device028,trusted,US,37.77,-122.41,email,access,success,True,1,264.0,4.4
2025-10-11 08:22:17,user005,contractor,device057,trusted,UK,51.5,-0.12,vpn,login,success,False,1,873.0,14.55
2025-10-11 08:30:56,user005,employee,device082,trusted,IN,19.07,72.87,dev_repo,login,success,True,1,519.0,8.65
2025-10-11 09:13:39,user005,employee,device044,trusted,DE,52.52,13.4,email,access,success,True,1,2563.0,42.71666666666667
2025-10-11 09:30:29,user005,employee,device069,trusted,UK,51.5,-0.12,email,access,success,True,1,1010.0,16.833333333333332
2025-10-11 09:39:15,user005,employee,device076,trusted,US,37.77,-122.41,hr_portal,logout,success,False,1,526.0,8.766666666666667
2025-10-11 09:42:25,user005,employee,device004,untrusted,IN,19.07,72.87,finance_app,access,success,False,1,190.0,3.1666666666666665
2025-10-11 09:44:17,user005,employee,device009,untrusted,US,37.77,-122.41,hr_portal,access,success,True,1,112.0,1.8666666666666667
2025-10-11 10:02:37,user005,admin,device085,trusted,UK,51.5,-0.12,hr_portal,access,success,True,1,1100.0,18.333333333333332
2025-10-11 10:03:04,user005,employee,device005,trusted,IN,19.07,72.87,dev_repo,logout,success,True,1,27.0,0.45
2025-10-11 10:18:56,user005,contractor,device080,trusted,DE,52.52,13.4,vpn,access,success,False,1,952.0,15.866666666666667
2025-10-11 10:21:13,user005,employee,device039,untrusted,IN,19.07,72.87,hr_portal,access,success,True,1,137.0,2.283333333333333
2025-10-11 10:36:49,user005,employee,device024,trusted,UK,51.5,-0.12,hr_portal,logout,success,False,1,936.0,15.6
2025-10-11 10:54:28,user005,employee,device033,trusted,SG,1.35,103.82,vpn,logout,success,True,1,1059.0,17.65
2025-10-11 11:04:33,user005,employee,device009,trusted,SG,1.35,103.82,dev_repo,login,success,False,0,605.0,10.083333333333334
2025-10-11 11:05:06,user005,contractor,device089,trusted,IN,19.07,72.87,dev_repo,access,success,False,1,33.0,0.55
2025-10-11 11:07:30,user005,employee,device037,trusted,DE,52.52,13.4,email,access,success,True,1,144.0,2.4
2025-10-11 11:35:34,user005,contractor,device072,trusted,SG,1.35,103.82,dev_repo,logout,success,True,1,1684.0,28.066666666666666
2025-10-11 11:41:52,user005,admin,device002,trusted,US,37.77,-122.41,dev_repo,logout,success,True,1,378.0,6.3
2025-10-11 12:22:12,user005,employee,device008,trusted,SG,1.35,103.82,dev_repo,access,success,True,1,2420.0,40.333333333333336
2025-10-11 12:46:41,user005,employee,device087,trusted,IN,19.07,72.87,email,access,success,True,1,1469.0,24.483333333333334
2025-10-11 13:01:27,user005,contractor,device046,trusted,UK,51.5,-0.12,dev_repo,access,success,True,1,886.0,14.766666666666667
2025-10-11 13:33:24,user005,contractor,device071,trusted,DE,52.52,13.4,hr_portal,login,success,True,1,1917.0,31.95
2025-10-11 13:43:23,user005,contractor,device079,trusted,UK,51.5,-0.12,finance_app,access,success,True,1,599.0,9.983333333333333
2025-10-11 13:51:56,user005,employee,device096,untrusted,UK,51.5,-0.12,finance_app,login,success,True,0,513.0,8.55
2025-10-11 14:43:45,user005,employee,device012,trusted,SG,1.35,103.82,vpn,login,success,True,1,3109.0,51.81666666666667
2025-10-11 15:02:17,user005,employee,device092,trusted,IN,19.07,72.87,hr_portal,logout,success,True,1,1112.0,18.533333333333335
2025-10-11 15:18:36,user005,employee,device012,trusted,US,37.77,-122.41,vpn,access,success,True,1,979.0,16.316666666666666
2025-10-11 15:21:33,user005,employee,device007,trusted,IN,19.07,72.87,dev_repo,logout,success,True,1,177.0,2.95
2025-10-11 15:28:14,user005,contractor,device080,trusted,DE,52.52,13.4,dev_repo,logout,success,True,1,401.0,6.683333333333334
2025-10-11 15:34:02,user005,employee,device036,trusted,IN,19.07,72.87,vpn,login,success,True,1,348.0,5.8
2025-10-11 15:38:28,user005,contractor,device050,trusted,IN,19.07,72.87,hr_portal,login,success,False,0,266.0,4.433333333333334
2025-10-11 15:45:27,user005,employee,device041,trusted,SG,1.35,103.82,finance_app,access,success,True,1,419.0,6.983333333333333
2025-10-11 16:12:29,user005,employee,device069,trusted,DE,52.52,13.4,vpn,access,success,False,1,1622.0,27.033333333333335
2025-10-11 16:21:40,user005,employee,device078,trusted,SG,1.35,103.82,dev_repo,access,success,False,1,551.0,9.183333333333334
2025-10-11 16:22:36,user005,employee,device084,untrusted,IN,19.07,72.87,finance_app,access,success,True,1,56.0,0.9333333333333333
2025-10-11 16:33:27,user005,employee,device031,trusted,DE,52.52,13.4,finance_app,login,success,True,1,651.0,10.85
2025-10-11 16:51:00,user005,employee,device055,trusted,DE,52.52,13.4,vpn,access,success,False,0,1053.0,17.55
2025-10-11 17:16:57,user005,employee,device001,trusted,SG,1.35,103.82,vpn,logout,success,True,1,1557.0,25.95
2025-10-11 17:19:54,user005,employee,device073,trusted,IN,19.07,72.87,hr_portal,logout,success,True,1,177.0,2.95
2025-10-11 17:28:03,user005,employee,device042,trusted,DE,52.52,13.4,hr_portal,logout,success,False,1,489.0,8.15
2025-10-11 17:55:07,user005,contractor,device070,trusted,SG,1.35,103.82,hr_portal,login,success,False,1,1624.0,27.066666666666666
2025-10-11 18:03:03,user005,contractor,device010,trusted,DE,52.52,13.4,hr_portal,login,success,True,1,476.0,7.933333333333334
2025-10-11 18:04:32,user005,admin,device050,trusted,US,37.77,-122.41,email,access,success,True,1,89.0,1.4833333333333334
2025-10-11 18:05:58,user005,employee,device006,untrusted,UK,51.5,-0.12,vpn,logout,success,True,1,86.0,1.4333333333333333
2025-10-11 18:10:59,user005,employee,device054,trusted,US,37.77,-122.41,finance_app,access,success,False,1,301.0,5.016666666666667
2025-10-11 18:19:32,user005,employee,device035,trusted,UK,51.5,-0.12,finance_app,logout,failure,True,1,513.0,8.55
2025-10-11 18:22:35,user005,employee,device058,trusted,DE,52.52,13.4,finance_app,logout,success,True,1,183.0,3.05
2025-10-11 18:23:31,user005,employee,device073,trusted,DE,52.52,13.4,vpn,login,success,True,0,56.0,0.9333333333333333
2025-10-11 18:33:27,user005,contractor,device091,trusted,SG,1.35,103.82,vpn,logout,success,True,1,596.0,9.933333333333334
2025-10-11 19:15:12,user005,contractor,device035,trusted,DE,52.52,13.4,finance_app,login,success,True,1,2505.0,41.75
2025-10-11 19:23:53,user005,contractor,device023,trusted,UK,51.5,-0.12,dev_repo,login,success,True,1,521.0,8.683333333333334
2025-10-11 19:41:51,user005,employee,device086,trusted,UK,51.5,-0.12,vpn,access,success,True,0,1078.0,17.966666666666665
2025-10-11 19:45:03,user005,contractor,device006,trusted,DE,52.52,13.4,dev_repo,access,success,False,1,192.0,3.2
2025-10-11 19:47:36,user005,employee,device022,untrusted,DE,52.52,13.4,email,access,success,True,0,153.0,2.55
2025-10-11 20:12:49,user005,employee,device059,trusted,DE,52.52,13.4,vpn,login,success,True,0,1513.0,25.216666666666665
2025-10-11 20:18:18,user005,employee,device023,trusted,DE,52.52,13.4,dev_repo,access,failure,True,0,329.0,5.483333333333333
2025-10-11 20:19:49,user005,admin,device047,trusted,US,37.77,-122.41,hr_portal,login,failure,True,1,91.0,1.5166666666666666
2025-10-11 22:08:49,user005,employee,device002,trusted,US,37.77,-122.41,dev_repo,logout,success,True,0,6540.0,109.0
2025-10-11 23:24:44,user005,employee,device016,trusted,UK,51.5,-0.12,dev_repo,logout,success,True,1,4555.0,75.91666666666667
2025-10-11 23:59:49,user005,employee,device009,trusted,UK,51.5,-0.12,hr_portal,access,success,True,0,2105.0,35.083333333333336
2025-10-12 00:19:47,user005,employee,device009,trusted,UK,51.5,-0.12,hr_portal,logout,success,True,0,1198.0,19.966666666666665
2025-10-12 00:42:03,user005,contractor,device045,trusted,US,37.77,-122.41,hr_portal,access,success,True,1,1336.0,22.266666666666666
2025-10-12 01:13:53,user005,employee,device032,trusted,IN,19.07,72.87,finance_app,login,success,True,1,1910.0,31.833333333333332
2025-10-12 01:25:21,user005,employee,device068,trusted,IN,19.07,72.87,hr_portal,login,success,False,0,688.0,11.466666666666667
2025-10-12 01:37:54,user005,employee,device045,trusted,UK,51.5,-0.12,email,access,success,True,1,753.0,12.55
2025-10-12 01:47:10,user005,contractor,device058,trusted,UK,51.5,-0.12,email,login,success,True,0,556.0,9.266666666666667
2025-10-12 02:24:16,user005,employee,device019,untrusted,UK,51.5,-0.12,dev_repo,login,success,False,0,2226.0,37.1
2025-10-12 02:27:13,user005,employee,device074,untrusted,SG,1.35,103.82,finance_app,access,success,False,1,177.0,2.95
2025-10-12 02:30:21,user005,contractor,device022,trusted,UK,51.5,-0.12,email,logout,failure,True,1,188.0,3.1333333333333333
2025-10-12 03:09:00,user005,employee,device067,trusted,DE,52.52,13.4,dev_repo,logout,success,True,1,2319.0,38.65
2025-10-12 03:51:28,user005,employee,device001,trusted,SG,1.35,103.82,vpn,logout,success,False,1,2548.0,42.46666666666667
2025-10-12 03:56:44,user005,employee,device054,trusted,IN,19.07,72.87,dev_repo,login,success,False,1,316.0,5.266666666666667
2025-10-12 04:23:06,user005,employee,device015,trusted,UK,51.5,-0.12,finance_app,access,success,True,1,1582.0,26.366666666666667
2025-10-12 04:25:56,user005,admin,device095,trusted,IN,19.07,72.87,vpn,logout,success,False,1,170.0,2.8333333333333335
2025-10-12 04:43:59,user005,contractor,device029,trusted,DE,52.52,13.4,finance_app,access,success,True,1,1083.0,18.05
2025-10-12 04:45:23,user005,employee,device030,untrusted,SG,1.35,103.82,finance_app,logout,success,False,1,84.0,1.4
2025-10-12 05:16:28,user005,employee,device089,trusted,IN,19.07,72.87,vpn,login,success,True,1,1865.0,31.083333333333332
2025-10-12 06:17:23,user005,admin,device046,trusted,US,37.77,-122.41,email,login,success,True,1,3655.0,60.916666666666664
2025-10-12 06:22:13,user005,employee,device073,trusted,DE,52.52,13.4,email,logout,success,False,1,290.0,4.833333333333333
2025-10-12 06:36:16,user005,employee,device052,trusted,US,37.77,-122.41,dev_repo,login,success,True,1,843.0,14.05
2025-10-12 06:45:22,user005,employee,device019,trusted,IN,19.07,72.87,hr_portal,access,success,True,1,546.0,9.1
2025-10-12 06:45:41,user005,contractor,device002,trusted,SG,1.35,103.82,finance_app,login,success,True,1,19.0,0.31666666666666665
2025-10-12 07:35:09,user005,employee,device009,untrusted,US,37.77,-122.41,finance_app,access,success,True,1,2968.0,49.46666666666667
2025-10-12 07:43:22,user005,employee,device060,trusted,UK,51.5,-0.12,dev_repo,logout,success,True,1,493.0,8.216666666666667
2025-10-12 07:48:26,user005,employee,device092,trusted,IN,19.07,72.87,hr_portal,access,success,True,1,304.0,5.066666666666666
2025-10-12 07:49:03,user005,employee,device075,trusted,US,37.77,-122.41,finance_app,logout,success,True,1,37.0,0.6166666666666667
2025-10-12 08:05:01,user005,contractor,device044,trusted,DE,52.52,13.4,dev_repo,login,success,True,1,958.0,15.966666666666667
2025-10-12 08:10:09,user005,employee,device060,trusted,UK,51.5,-0.12,email,access,success,True,1,308.0,5.133333333333334
